incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,University of Illinois Police Department Patrol Boundary Shapes - i5tx-m5f3
128218946,II1201860,09/28/2012 10:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST PROPERTY,,1100 Block SPRINGFIELD AVE W,,URBANA,IL,null,null,40.112777,-88.222462,10/03/2012 03:35:02 PM,10/04/2012 04:20:02 PM,POINT (-88.222462 40.112777),22,Friday,Other,206477
128363835,II1201869,10/04/2012 02:00:00 AM,[UIPD] BURGLARY,BURGLARY                           <BR/><BR/> UNKNOWN SUSPECT(S) ATTEMPTED TO FORCE ENTRY INTO A BUILDING.,,1000 Block WESTERN AV,,URBANA,IL,61801,null,40.1122247,-88.2185434,10/05/2012 03:26:24 PM,10/05/2012 03:26:24 PM,POINT (-88.218543 40.112225),2,Thursday,Breaking & Entering,206477
128443359,II1201876,10/05/2012 01:30:00 PM,[UIPD] THEFT-RETAIL,THEFT-RETAIL                       <BR/><BR/> SUSPECT ARRESTED FOR RETAIL THEFT,,800 Block WRIGHT ST S,,URBANA,IL,null,null,40.107981,-88.228853,10/06/2012 11:45:02 AM,10/06/2012 11:45:02 AM,POINT (-88.228853 40.107981),13,Friday,Theft,206477
128443360,II1201877,10/05/2012 02:10:00 PM,[UIPD] TRESPASS NOTICE,"""TRESPASS NOTICE                    <BR/><BR/>SUSPECT WAS ISSUED A UNIVERSITY OF ILLINOIS """"NOTICE OF TRESP ASS"""" AFTER HE ATTENDED ARRAIGNMENT COURT""",,500 Block CHALMERS ST E,,URBANA,IL,61820,null,40.1068259,-88.2319684,10/06/2012 11:45:02 AM,10/06/2012 11:45:03 AM,POINT (-88.231968 40.106826),14,Friday,Other,206477
128443361,II1201878,10/05/2012 04:41:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT WAS ARRESTED FOR 3 VALID WARRANTS AND WAS  TRANSPORTED TO CCSO.,,600 Block UNIVERSITY AVENUE E,,URBANA,IL,null,null,40.116364,-88.23031,10/06/2012 11:45:02 AM,10/06/2012 11:45:03 AM,POINT (-88.23031 40.116364),16,Friday,Other,206477
128443362,II1201881,10/05/2012 05:55:00 PM,[UIPD] CANNABIS-POSS 30 GM & UNDER,CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>OFFICERS RESPONDED TO DRUG ACTIVITY AT TAFT HALL. OFFICERS M ADE CONTACT WITH 3 STUDENTS IN A DORM ROOM. SUSPECT CANNABIS AND DRUG PARAPHERNALIA WAS SEIZED. NO ARRESTS MADE.,,1200 Block FOURTH STREET S,,URBANA,IL,null,null,40.104127,-88.23343,10/06/2012 11:45:02 AM,10/06/2012 11:45:03 AM,POINT (-88.23343 40.104127),17,Friday,Drugs,206477
128443363,II1201871,10/04/2012 12:00:00 PM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/> SUBJECT'S PHONE WAS STOLEN WHILE SHE WENT TO THE BATHROOM,,600 Block LORADO TAFT DR E,,URBANA,IL,null,null,40.102956,-88.230076,10/06/2012 11:45:02 AM,10/06/2012 11:45:03 AM,POINT (-88.230076 40.102956),12,Thursday,Theft,206477
128443364,II1201882,09/19/2012 01:00:00 PM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/> BIKE THEFT,,1000 Block ILLINOIS ST W,,URBANA,IL,null,null,40.109048,-88.22158,10/06/2012 11:45:02 AM,10/06/2012 11:45:03 AM,POINT (-88.22158 40.109048),13,Wednesday,Theft,206477
128550084,II1201897,10/06/2012 12:45:00 PM,[UIPD] CRIMINAL DAMAGE GOVT SUPPORT PROP,CRIMINAL DAMAGE GOVT SUPPORT PROP  <BR/><BR/> FIRE IN TRASH CAN LOCATED INSIDE A LECTURE ROOM.,,100 Block GOODWIN AV S,,URBANA,IL,null,null,40.112155,-88.223957,10/08/2012 05:25:02 PM,10/08/2012 05:25:02 PM,POINT (-88.223957 40.112155),12,Saturday,Property Crime,206477
128550085,II1201898,10/07/2012 09:29:00 PM,[UIPD] TRESPASS NOTICE,TRESPASS NOTICE                    <BR/><BR/> SUBJECT WAS ISSUED A TRESPASS LETTER FOR UIUC PROPERTY.,,1400 Block GREEN STREET W,,URBANA,IL,null,null,40.110394,-88.227245,10/08/2012 05:25:02 PM,10/08/2012 05:25:02 PM,POINT (-88.227245 40.110394),21,Sunday,Other,206477
128614468,II1201899,10/08/2012 08:17:00 AM,[UIPD] DISORDERLY CONDUCT-ALL OTHER,DISORDERLY CONDUCT-ALL OTHER       <BR/><BR/> DISORCERLY CONDUCT OCCURRED IN LOT E-14. NO ARREST MADE,,1600 Block FIRST ST S,,URBANA,IL,null,null,40.097604,-88.238552,10/09/2012 04:20:02 PM,10/09/2012 07:55:02 PM,POINT (-88.238552 40.097604),8,Monday,Disorder,206477
128614469,II1201900,10/08/2012 02:00:00 AM,[UIPD] CRIMINAL DAMAGE GOVT SUPPORT PROP,CRIMINAL DAMAGE GOVT SUPPORT PROP  <BR/><BR/> SUBJECTS DAMAGED FIVE CONCRETE PAVERS,,500 Block GOODWIN AV S,,URBANA,IL,null,null,40.105959,-88.223846,10/09/2012 04:20:02 PM,10/09/2012 07:55:02 PM,POINT (-88.223846 40.105959),2,Monday,Property Crime,206477
128614470,II1201902,10/03/2012 03:31:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> BICYCLE THEFT,,200 Block N GOODWIN AV,,URBANA,IL,null,null,40.113535,-88.223988,10/09/2012 04:20:02 PM,10/09/2012 07:55:02 PM,POINT (-88.223988 40.113535),3,Wednesday,Theft,206477
128681046,II1201917,10/10/2012 02:17:00 AM,[UIPD] TRESPASS NOTICE,"""TRESPASS NOTICE                    <BR/><BR/>SUBJECT WAS STOPPED AFTER BEING SEEN IN A BIKE RACK, LOOKING FOR A BICYCLE TO STEAL. THIS WAS THE SUBJECT'S SECOND CONTA CT FOR THE SAME TYPE OF INCIDENT. SUBJECT WAS ISSUED A LETTE R OF NO TRESPASS.""",,1100 Block NEVADA ST W,,URBANA,IL,null,null,40.105959,-88.223846,10/10/2012 05:10:02 PM,10/10/2012 05:10:02 PM,POINT (-88.223846 40.105959),2,Wednesday,Other,206477
128681047,II1201907,10/05/2012 08:45:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> BIKE THEFT,,1100 Block NEVADA ST W,,URBANA,IL,null,null,40.105974,-88.221514,10/10/2012 05:10:02 PM,10/10/2012 05:10:02 PM,POINT (-88.221514 40.105974),8,Friday,Theft,206477
128681048,II1201909,10/01/2012 01:14:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST PASSPORT  POSSIBLY LEFT ON PLANE,,1100 Block SPRINGFIELD W,,URBANA,IL,null,null,40.112777,-88.222462,10/10/2012 05:10:02 PM,10/10/2012 05:10:02 PM,POINT (-88.222462 40.112777),13,Monday,Other,206477
128681049,II1201911,10/09/2012 04:21:00 PM,[UIPD] THEFT-RETAIL,THEFT-RETAIL                       <BR/><BR/>OFFICERS REPONDED TO ILLINI UNION BOOKSTORE IN REFERENCE TO A THEFT THAT WAS RECORDED ON VIDEO TAPE. THE SUSPECT WAS ARR ESTED ON SCENE.,,800 Block WRIGHT ST S,,URBANA,IL,null,null,40.107981,-88.228853,10/10/2012 05:10:02 PM,10/10/2012 05:10:03 PM,POINT (-88.228853 40.107981),16,Tuesday,Theft,206477
132328913,II1202166,11/11/2012 12:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> BIKE THEFT,,500 Block ARMORY AV E,,URBANA,IL,null,null,40.105424,-88.231887,11/13/2012 04:55:01 PM,11/13/2012 04:55:02 PM,POINT (-88.231887 40.105424),12,Sunday,Theft,206477
128681050,II1201912,10/09/2012 04:00:00 PM,[UIPD] THEFT-LOST PROPERTY,THEFT-LOST PROPERTY                <BR/><BR/>OFFICER INVESTIGATED A REPORTED THEFT OF LOST/MISLAID PROPER TY. NO SUSPECT(S) INFORMATION WAS AVAILABLE.,,700 Block MATHEWS AVENUE S,,URBANA,IL,null,null,40.101835,-88.225282,10/10/2012 05:10:02 PM,10/10/2012 05:10:03 PM,POINT (-88.225282 40.101835),16,Tuesday,Theft,206477
128681051,II1201913,10/09/2012 05:22:00 PM,[UIPD] DISORDERLY CONDUCT-ALL OTHER,DISORDERLY CONDUCT-ALL OTHER       <BR/><BR/>OFFICERS RESPONDED TO AN ARMED SUBJ CALL AT WESTON HALL. OFF ICERS LOCATED THE OFFENDER'S DORM ROOM & MADE ENTRY. A BLACK REPLICA HANDGUN WAS SEIZED. THE OFFENDER WAS LATER LOCATED & ARRESTED FOR DISORDERLY CONDUCT AND TRANSPORTED TO CCSO.,,1200 Block EUCLID STREET,,URBANA,IL,null,null,40.104012,-88.234477,10/10/2012 05:10:02 PM,10/10/2012 05:10:03 PM,POINT (-88.234477 40.104012),17,Tuesday,Disorder,206477
128685038,II1201889,10/06/2012 12:19:00 AM,[UIPD] TRESPASS NOTICE,TRESPASS NOTICE                    <BR/><BR/> SUBJECTS WERE ISSUED LETTERS OF NO TRESPASS,,500 Block DANIEL ST E,,URBANA,IL,null,null,40.107956,-88.232009,10/10/2012 05:20:01 PM,10/10/2012 05:20:02 PM,POINT (-88.232009 40.107956),0,Saturday,Other,206477
128685040,II1201892,10/05/2012 06:11:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF A NON MOTORIZED SCOOTER,,400 Block S WRIGHT ST,,URBANA,IL,null,null,40.113496,-88.228929,10/10/2012 05:20:01 PM,10/10/2012 05:20:03 PM,POINT (-88.228929 40.113496),18,Friday,Theft,206477
128685041,II1201894,10/06/2012 07:00:00 PM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/> UNKNOWN PERSON STOLE ITEMS FROM OGLESBY HALL #1109,,1000 Block COLLEGE CT,,URBANA,IL,null,null,40.099232,-88.220667,10/10/2012 05:20:01 PM,10/10/2012 05:20:03 PM,POINT (-88.220667 40.099232),19,Saturday,Theft,206477
128796481,II1201918,10/08/2012 03:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> BIKE THEFT,,600 Block WRIGHT ST S,,URBANA,IL,null,null,40.105711,-88.228809,10/11/2012 05:00:02 PM,10/11/2012 05:00:02 PM,POINT (-88.228809 40.105711),15,Monday,Theft,206477
128796483,II1201920,10/09/2012 10:00:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET,,1400 Block GREEN ST W,,URBANA,IL,null,null,40.110473,-88.225583,10/11/2012 05:00:02 PM,10/11/2012 05:00:02 PM,POINT (-88.225583 40.110473),10,Tuesday,Other,206477
128796484,II1201922,10/10/2012 10:50:00 PM,[UIPD] CRIMINAL DEFACEMENT OF PROPERTY,CRIMINAL DEFACEMENT OF PROPERTY    <BR/><BR/>CRIMINAL DEFACEMENT OF STATE SUPPORTED PROPERTY OCCURRED AT BUSEY EVANS HALL.,,1100 Block NEVADA ST W,,URBANA,IL,null,null,40.105959,-88.223846,10/11/2012 05:00:02 PM,10/11/2012 05:00:02 PM,POINT (-88.223846 40.105959),22,Wednesday,Property Crime,206477
128796485,II1201916,10/09/2012 07:31:00 PM,[UIPD] CANNABIS-POSS 30 GM & UNDER,CANNABIS-POSS 30 GM & UNDER        <BR/><BR/> CALLED TO VAN DOREN HALL FOR AN ODOR OF CANNABIS,,1200 Block FOURTH ST S,,URBANA,IL,null,null,40.104127,-88.23343,10/11/2012 05:00:02 PM,10/11/2012 05:00:02 PM,POINT (-88.23343 40.104127),19,Tuesday,Drugs,206477
129056171,II1201940,10/14/2012 12:21:00 PM,[UIPD] BURGLARY FROM MOTOR VEHICLE,"""BURGLARY FROM MOTOR VEHICLE        <BR/><BR/>UIPD RESPONDED TO PARKING LOT E28, 905 W. NEVADA STREET, URBANA, REFERENCE A THEFT FROM MOTOR VEHICLE REPORT.""",,ARMORY AV E & LOCUST,,URBANA,IL,null,null,40.105387,-88.242458,10/15/2012 03:30:02 PM,10/15/2012 03:30:03 PM,POINT (-88.242458 40.105387),12,Sunday,Theft from Vehicle,206477
129056172,II1201941,10/10/2012 07:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET,,200 Block PEABODY DR E,,URBANA,IL,null,null,40.101447,-88.236601,10/15/2012 03:30:02 PM,10/15/2012 03:30:03 PM,POINT (-88.236601 40.101447),19,Wednesday,Other,206477
129056173,II1201942,10/14/2012 06:14:00 PM,[UIPD] TRESPASS-STATE SUPPORTED LAND,TRESPASS-STATE SUPPORTED LAND      <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD A VALID NO TRESPASS LETTER FOR U OF I PROPERTY. THE SUBJECT WAS ARRESTED.,,800 Block MATHEWS AVENUE S,,URBANA,IL,null,null,40.105942,-88.225462,10/15/2012 03:30:02 PM,10/15/2012 03:30:03 PM,POINT (-88.225462 40.105942),18,Sunday,Other,206477
129056176,II1201938,10/14/2012 12:20:00 AM,[UIPD] WARRANT-IN STATE,"""WARRANT-IN STATE                   <BR/><BR/>OFFICER INITIATED CONTACT IN PARKING GARAGE C10, 510 E DANIE L, CHAMPAIGN, WITH OCCUPANTS OF A SUSPICIOUS VEHICLE AND COU LD SMELL THE ODOR OF BURNT CANNABIS. TWO SUBJECTS WERE SUBSE QUENTLY ARRESTED. ONE FOR A CHAMPAIGN CITY WARRANT AND ANOTH ER FOR AN OUT OF STATE WARRANT.""",,DANIEL ST E & FIFTH,,URBANA,IL,null,null,40.107956,-88.232009,10/15/2012 03:30:02 PM,10/15/2012 03:30:04 PM,POINT (-88.232009 40.107956),0,Sunday,Other,206477
129061407,II1201929,10/06/2012 11:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST ILLINOIS DRIVERS LICENSE,,700 Block SIXTH ST S,,URBANA,IL,null,null,40.10787,-88.230343,10/15/2012 07:55:02 PM,10/15/2012 07:55:02 PM,POINT (-88.230343 40.10787),23,Saturday,Other,206477
129061408,II1201930,10/11/2012 12:01:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET,,200 Block GREEN ST E,,URBANA,IL,null,null,40.110232,-88.236876,10/15/2012 07:55:02 PM,10/15/2012 07:55:02 PM,POINT (-88.236876 40.110232),0,Thursday,Other,206477
129061410,II1201933,10/12/2012 04:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> SUBJECT LOST CELL PHONE,,500 Block WRIGHT ST S,,URBANA,IL,null,null,40.109083,-88.228875,10/15/2012 07:55:02 PM,10/15/2012 07:55:03 PM,POINT (-88.228875 40.109083),16,Friday,Other,206477
129123009,II1201950,10/11/2012 09:00:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST PROPERTY,,1100 Block W SPRINGFIELD,,URBANA,IL,null,null,40.112777,-88.222462,10/16/2012 02:30:04 PM,10/16/2012 02:32:54 PM,POINT (-88.222462 40.112777),9,Thursday,Other,206477
129123012,II1201947,10/15/2012 02:13:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> VICTIM HAD HIS PRESCRIPTION SUNGLASSES STOLEN.,,1300 Block SPRINGFIELD AV W,,URBANA,IL,null,null,40.112747,-88.225624,10/16/2012 02:30:04 PM,10/16/2012 02:32:55 PM,POINT (-88.225624 40.112747),14,Monday,Theft,206477
129123013,II1201937,10/13/2012 10:54:00 PM,[UIPD] TRESPASS NOTICE,TRESPASS NOTICE                    <BR/><BR/>SUBJECT WAS ISSUED A NO TRESPASS LETTER FOR UNIVERSITY OWNED PROPERTY.,,500 Block GREEN ST E,,URBANA,IL,null,null,40.110284,-88.232058,10/16/2012 02:30:04 PM,10/16/2012 02:32:55 PM,POINT (-88.232058 40.110284),22,Saturday,Other,206477
129123014,II1201949,10/15/2012 03:44:00 PM,[UIPD] DECEPTIVE PRACTICES,DECEPTIVE PRACTICES                <BR/><BR/>OFFICER DISPATCHED FOR A REPORT OF DECEPTIVE PRACTICES. A JO B POSTING ON THE CAREER CENTER WEB PAGE WAS FOUND TO BE FRAU DULENT.,,1200 Block SIXTH ST S,,URBANA,IL,null,null,40.112563,-88.237375,10/16/2012 02:30:04 PM,10/16/2012 02:32:55 PM,POINT (-88.237375 40.112563),15,Monday,Theft,206477
129186306,II1201955,06/01/2012 12:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST KEYS,,1100 Block SPRINGFIELD W,,URBANA,IL,null,null,40.112777,-88.222462,10/17/2012 06:05:01 PM,10/17/2012 06:05:02 PM,POINT (-88.222462 40.112777),12,Friday,Other,206477
129247125,II1201961,10/16/2012 05:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>OFFICER INVESTIGATED A REPORTED BURGLARY FROM A LOCKER THAT OCCURRED AT THE ARC. NO SUSPECT(S) INFORMATION WAS AVAILABLE,,200 Block PEABODY DRIVE E,,URBANA,IL,null,null,40.101447,-88.236601,10/18/2012 05:20:02 PM,10/18/2012 05:20:03 PM,POINT (-88.236601 40.101447),17,Tuesday,Theft,206477
129247126,II1201962,10/15/2012 01:15:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>A WALLET WAS DISCOVERED MISSING FROM THE HOUSING FOOD STORES LOCKER ROOM.,,1300 Block OAK ST S,,URBANA,IL,null,null,40.102232,-88.241488,10/18/2012 05:20:02 PM,10/18/2012 05:20:03 PM,POINT (-88.241488 40.102232),13,Monday,Theft,206477
129247127,II1201963,10/17/2012 01:14:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/> SUBJECT ARRESTED ON AN OUT OF THE COUNTY WARRANT,,1200 Block EUCLID ST,,URBANA,IL,null,null,40.104012,-88.234477,10/18/2012 05:20:02 PM,10/18/2012 05:20:03 PM,POINT (-88.234477 40.104012),13,Wednesday,Other,206477
129247128,II1201965,10/16/2012 12:20:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET,,900 Block GOODWIN AVE S,,URBANA,IL,null,null,40.105959,-88.223846,10/18/2012 05:20:02 PM,10/18/2012 05:20:03 PM,POINT (-88.223846 40.105959),12,Tuesday,Other,206477
129788097,II1202005,10/22/2012 12:00:00 PM,[UIPD] BURGLARY FROM MOTOR VEHICLE,BURGLARY FROM MOTOR VEHICLE        <BR/><BR/> THEFT OF LICENSE PLATE,,500 Block MARYS RD,,URBANA,IL,null,null,40.094498,-88.231226,10/24/2012 07:00:02 PM,10/24/2012 07:00:03 PM,POINT (-88.231226 40.094498),12,Monday,Theft from Vehicle,206477
129788098,II1202006,10/22/2012 12:00:00 PM,[UIPD] BURGLARY FROM MOTOR VEHICLE,BURGLARY FROM MOTOR VEHICLE        <BR/><BR/> THEFT OF LICENSE PLATE,,500 Block MARYS RD,,URBANA,IL,null,null,40.094498,-88.231226,10/24/2012 07:00:02 PM,10/24/2012 07:00:03 PM,POINT (-88.231226 40.094498),12,Monday,Theft from Vehicle,206477
129788099,II1202007,10/16/2012 04:30:00 PM,[UIPD] BURGLARY FROM MOTOR VEHICLE,BURGLARY FROM MOTOR VEHICLE        <BR/><BR/> THEFT OF PARKING LOT PASS,,100 Block GREGORY DR E,,URBANA,IL,null,null,40.104094,-88.238636,10/24/2012 07:00:02 PM,10/24/2012 07:00:03 PM,POINT (-88.238636 40.104094),16,Tuesday,Theft from Vehicle,206477
129788101,II1202011,10/23/2012 08:56:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> REPORT OF A LOST WEDDING RING,,1800 Block FIRST ST S,,URBANA,IL,null,null,40.094481,-88.238546,10/24/2012 07:00:02 PM,10/24/2012 07:00:03 PM,POINT (-88.238546 40.094481),20,Tuesday,Other,206477
129788436,II1201995,10/22/2012 01:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST KEYS,,1100 Block SPRINGFIELD W,,URBANA,IL,null,null,40.112777,-88.222462,10/24/2012 07:15:02 PM,10/24/2012 07:15:02 PM,POINT (-88.222462 40.112777),13,Monday,Other,206477
129788437,II1201974,10/19/2012 09:33:00 AM,[UIPD] OTHER TROUBLE/INFO RPT,OTHER TROUBLE/INFO RPT             <BR/><BR/> SUBJECT WAS TRANSPORTED TO PROVENA FOR AN EVALUATION.,,1400 Block GREEN ST W,,URBANA,IL,null,null,40.110394,-88.227245,10/24/2012 07:15:02 PM,10/24/2012 07:15:02 PM,POINT (-88.227245 40.110394),9,Friday,Other,206477
129788438,II1201996,10/22/2012 02:30:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> ITEMS WERE TAKEN FROM A LOCKER AT THE ARC.,,200 Block PEABODY DR E,,URBANA,IL,null,null,40.101447,-88.236601,10/24/2012 07:15:02 PM,10/24/2012 07:15:02 PM,POINT (-88.236601 40.101447),14,Monday,Theft,206477
129788440,II1201989,10/21/2012 01:59:00 PM,[UIPD] THEFT UNDER,"""THEFT UNDER                        <BR/><BR/>UIPD RESPONDED TO POST I REFERENCE A THEFT REPORT. METCAD ADVISED OF A THEFT OCCURRENCE AT WILLARD AIRPORT, 11 AIRPORT ROAD IN SAVOY.""",,BLK OF AIRPORT RD,,URBANA,IL,61802,null,40.1420144,-88.1875752,10/24/2012 07:15:02 PM,10/24/2012 07:15:02 PM,POINT (-88.187575 40.142014),13,Sunday,Theft,
129788441,II1202000,10/22/2012 09:32:00 PM,[UIPD] DRUG EQUIPMENT-POSSESSION,DRUG EQUIPMENT-POSSESSION          <BR/><BR/> SUSPECT SMOKING CANNABIS IN DORM ROOM,,100 Block GREGORY DR E,,URBANA,IL,null,null,40.104094,-88.238636,10/24/2012 07:15:02 PM,10/24/2012 07:15:02 PM,POINT (-88.238636 40.104094),21,Monday,Drugs,206477
129788723,II1201977,10/18/2012 07:30:00 AM,[UIPD] BURGLARY FROM MOTOR VEHICLE,BURGLARY FROM MOTOR VEHICLE        <BR/><BR/> REAR LICENSE PLATE STOLEN FROM VEHICLE,,1400 Block FIRST ST S,,URBANA,IL,null,null,40.101367,-88.238606,10/24/2012 07:35:02 PM,10/24/2012 07:35:03 PM,POINT (-88.238606 40.101367),7,Thursday,Theft from Vehicle,206477
129788725,II1201979,10/11/2012 07:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST CELL PHONE,,1300 Block SPRINGFIELD AVE W,,URBANA,IL,null,null,40.112737,-88.22663,10/24/2012 07:35:02 PM,10/24/2012 07:35:03 PM,POINT (-88.22663 40.112737),19,Thursday,Other,206477
129919590,II1202017,10/24/2012 08:33:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD A VALID CHAMPAIGN CI TY WARRANT AND WAS ARRESTED.,,600 Block UNIVERSITY AVENUE E,,URBANA,IL,null,null,40.116364,-88.23031,10/26/2012 01:55:01 PM,10/26/2012 01:55:02 PM,POINT (-88.23031 40.116364),20,Wednesday,Other,206477
130150030,II1202058,10/26/2012 01:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>A COMPUTER MONITOR AND MOUSE WERE STOLEN FROM THE COMPUTER L AB.,,1100 Block NEVADA ST W,,URBANA,IL,null,null,40.105959,-88.223846,10/30/2012 03:35:02 PM,10/30/2012 03:35:03 PM,POINT (-88.223846 40.105959),13,Friday,Theft,206477
129919591,II1202018,10/23/2012 09:24:00 PM,[UIPD] OTHER TROUBLE/INFO RPT,OTHER TROUBLE/INFO RPT             <BR/><BR/>VERBAL ALTERCATION BETWEEN STUDENT AND MOTHER REGARDING SCHO OL. STUDENT WAS TRANSPORTED TO PROVENA ON AN INVOLUNTARY COM MITTAL,,1900 Block ORCHARD ST S,,URBANA,IL,null,null,40.093606,-88.212599,10/26/2012 01:55:01 PM,10/26/2012 01:55:02 PM,POINT (-88.212599 40.093606),21,Tuesday,Other,206477
129919592,II1202020,10/25/2012 01:08:00 AM,[UIPD] CRIMINAL DAMAGE TO PROPERTY,CRIMINAL DAMAGE TO PROPERTY        <BR/><BR/> SUSPECT WAS ARRESTED FOR CRIMINAL DAMAGE TO PROPERTY.,,400 Block DANIEL E,,URBANA,IL,null,null,40.104563,-88.231937,10/26/2012 01:55:01 PM,10/26/2012 01:55:02 PM,POINT (-88.231937 40.104563),1,Thursday,Property Crime,206477
129919593,II1202001,10/22/2012 04:48:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> UNKNOWN OFFENDER STOLE VICTIM'S IPHONE.,,900 Block COLLEGE CT,,URBANA,IL,null,null,40.099024,-88.219222,10/26/2012 01:55:01 PM,10/26/2012 01:55:02 PM,POINT (-88.219222 40.099024),16,Monday,Theft,206477
129919594,II1202012,10/23/2012 11:37:00 PM,[UIPD] DRIVING UNDER THE INFL-ALCOHOL,DRIVING UNDER THE INFL-ALCOHOL     <BR/><BR/>DRIVER WAS STOPPED FOR DRIVING THE WRONG WAY ON A ONE WAY ROAD.  SFSTS WERE CONDUCTED AND DRIVER WAS ARRESTED FOR DUI.,,400 Block JOHN ST E,,URBANA,IL,null,null,40.10905,-88.23352,10/26/2012 01:55:01 PM,10/26/2012 01:55:02 PM,POINT (-88.23352 40.10905),23,Tuesday,Traffic,206477
129919595,II1202014,10/22/2012 12:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST HANGTAG,,600 Block LORADO TAFT DR,,URBANA,IL,null,null,40.102956,-88.230109,10/26/2012 01:55:01 PM,10/26/2012 01:55:03 PM,POINT (-88.230109 40.102956),12,Monday,Other,206477
129919910,II1202023,10/22/2012 12:00:00 PM,[UIPD] DECEPTIVE PRACTICES,"""DECEPTIVE PRACTICES                <BR/><BR/> A MAILED CHECK WAS INTERCEPTED, ALTERED, AND CASHED.""",,BLK OF HAZELWOOD DR E,,URBANA,IL,null,null,40.090822,-88.240792,10/26/2012 02:05:02 PM,10/26/2012 02:05:02 PM,POINT (-88.240792 40.090822),12,Monday,Theft,206477
129982779,II1202039,10/26/2012 06:20:00 PM,[UIPD] CANNABIS-POSS 30 GM & UNDER,CANNABIS-POSS 30 GM & UNDER        <BR/><BR/> SUBJECT BROUGHT CANNABIS INTO A DORM ROOM.,,1000 Block LINCOLN AV S,,URBANA,IL,null,null,40.104563,-88.219197,10/27/2012 07:15:02 PM,10/27/2012 07:15:02 PM,POINT (-88.219197 40.104563),18,Friday,Drugs,206477
129982781,II1202019,10/25/2012 12:14:00 AM,[UIPD] LIQUOR-ILLEGAL POSS. BY MINOR,LIQUOR-ILLEGAL POSS. BY MINOR      <BR/><BR/>SEVERAL SUBJECTS WERE FOUND INSIDE A GRADUATE OFFICE DRINKIN G ALCOHOL. TWO SUBJECTS WERE ISSUED STATE NTA'S FOR POSSESSI ON OF ALCOHOLIC LIQUOR BY MINOR.,,100 Block GOODWIN AV S,,URBANA,IL,null,null,40.112155,-88.223957,10/27/2012 07:15:02 PM,10/27/2012 07:15:02 PM,POINT (-88.223957 40.112155),0,Thursday,Liquor,206477
